file,kind,text,proposed_key,status
src/dashboard/templates/profile.html,placeholder,Enter current password,profile.placeholders.enter_current_password,todo
src/dashboard/templates/profile.html,placeholder,Enter new password (min. 6 characters),profile.placeholders.enter_new_password_min_6_characters,todo
src/dashboard/templates/profile.html,text,Member Since,profile.ui.member_since,todo
src/dashboard/templates/profile.html,text,Last Login,profile.ui.last_login,todo
src/dashboard/templates/profile.html,text,Update Profile,profile.ui.update_profile,todo
src/dashboard/templates/profile.html,text,Name,profile.ui.name,todo
src/dashboard/templates/profile.html,text,Email,profile.ui.email,todo
src/dashboard/templates/profile.html,text,Contact an administrator to change your email.,profile.ui.contact_an_administrator_to_change_your_email,todo
src/dashboard/templates/profile.html,text,Save Changes,profile.ui.save_changes,todo
src/dashboard/templates/profile.html,text,Change Password,profile.ui.change_password,todo
src/dashboard/templates/profile.html,text,Current Password,profile.ui.current_password,todo
src/dashboard/templates/profile.html,text,New Password,profile.ui.new_password,todo
src/dashboard/templates/profile.html,text,Update Password,profile.ui.update_password,todo
src/dashboard/templates/profile.html,text,Your Permissions,profile.ui.your_permissions,todo
src/dashboard/templates/reset_password.html,text,L-Manager,reset_password.ui.l_manager,todo
src/dashboard/templates/reset_password.html,text,"document.querySelectorAll('[data-lang-toggle]').forEach((btn) => { btn.addEventListener('click', async () => { const lang = btn.getAttribute('data-lang-toggle'); if (!lang) return; try { const res = await fetch('/api/profile/language', { method: 'POST', headers: { 'Content-Type': 'application/json' }, body: JSON.stringify({ language: lang }) }); if (!res.ok) return; window.location.reload(); } catch (_) {} }); });",reset_password.ui.document_queryselectorall_data_lang_toggle_forea,todo
src/dashboard/templates/settings.html,alert,Sync failed:,settings.alerts.sync_failed,todo
src/dashboard/templates/settings.html,placeholder,Asia/Dubai,settings.placeholders.asia_dubai,todo
src/dashboard/templates/settings.html,placeholder,agent@company.com,settings.placeholders.agent_company_com,todo
src/dashboard/templates/settings.html,placeholder,owner@company.com,settings.placeholders.owner_company_com,todo
src/dashboard/templates/settings.html,text,Data Sync Settings,settings.ui.data_sync_settings,todo
src/dashboard/templates/settings.html,text,Auto-Sync Enabled,settings.ui.auto_sync_enabled,todo
src/dashboard/templates/settings.html,text,Automatically sync data from PropertyFinder,settings.ui.automatically_sync_data_from_propertyfinder,todo
src/dashboard/templates/settings.html,text,Sync Interval,settings.ui.sync_interval,todo
src/dashboard/templates/settings.html,text,How often to sync data (in minutes),settings.ui.how_often_to_sync_data_in_minutes,todo
src/dashboard/templates/settings.html,text,Every 15 minutes,settings.ui.every_15_minutes,todo
src/dashboard/templates/settings.html,text,Every 30 minutes,settings.ui.every_30_minutes,todo
src/dashboard/templates/settings.html,text,Every hour,settings.ui.every_hour,todo
src/dashboard/templates/settings.html,text,Every 2 hours,settings.ui.every_2_hours,todo
src/dashboard/templates/settings.html,text,Every 6 hours,settings.ui.every_6_hours,todo
src/dashboard/templates/settings.html,text,Workspace Timezone,settings.ui.workspace_timezone,todo
src/dashboard/templates/settings.html,text,Used for loop schedules (daily windows and exact run times),settings.ui.used_for_loop_schedules_daily_windows_and_exact_,todo
src/dashboard/templates/settings.html,text,Last Sync,settings.ui.last_sync,todo
src/dashboard/templates/settings.html,text,Never,settings.ui.never,todo
src/dashboard/templates/settings.html,text,Default Agent Settings,settings.ui.default_agent_settings,todo
src/dashboard/templates/settings.html,text,Configure default values for listings and insights.,settings.ui.configure_default_values_for_listings_and_insigh,todo
src/dashboard/templates/settings.html,text,Default Insights Agent,settings.ui.default_insights_agent,todo
src/dashboard/templates/settings.html,text,"When opening Insights, show data for this agent by default",settings.ui.when_opening_insights_show_data_for_this_agent_b,todo
src/dashboard/templates/settings.html,text,All Agents,settings.ui.all_agents,todo
src/dashboard/templates/settings.html,text,Agent ID:,settings.ui.agent_id,todo
src/dashboard/templates/settings.html,text,Copy,settings.ui.copy,todo
src/dashboard/templates/settings.html,text,Default Assigned Agent Email,settings.ui.default_assigned_agent_email,todo
src/dashboard/templates/settings.html,text,Pre-fills Assigned Agent in new listing forms and bulk uploads,settings.ui.pre_fills_assigned_agent_in_new_listing_forms_an,todo
src/dashboard/templates/settings.html,text,Default Owner Email,settings.ui.default_owner_email,todo
src/dashboard/templates/settings.html,text,Pre-fills owner_id in bulk uploads,settings.ui.pre_fills_owner_id_in_bulk_uploads,todo
src/dashboard/templates/settings.html,text,Settings saved successfully!,settings.ui.settings_saved_successfully,todo
src/dashboard/templates/settings.html,text,All PropertyFinder Agents,settings.ui.all_propertyfinder_agents,todo
src/dashboard/templates/settings.html,text,agent(s),settings.ui.agent_s,todo
src/dashboard/templates/settings.html,text,Name,settings.ui.name,todo
src/dashboard/templates/settings.html,text,Email,settings.ui.email,todo
src/dashboard/templates/settings.html,text,Agent ID,settings.ui.agent_id,todo
src/dashboard/templates/settings.html,text,Enterprise API Configuration,settings.ui.enterprise_api_configuration,todo
src/dashboard/templates/settings.html,text,Enterprise API v1,settings.ui.enterprise_api_v1,todo
src/dashboard/templates/settings.html,text,Configure your PropertyFinder Enterprise API credentials. Get them from,settings.ui.configure_your_propertyfinder_enterprise_api_cre,todo
src/dashboard/templates/settings.html,text,PF Expert → Settings → API Keys,settings.ui.pf_expert_settings_api_keys,todo
src/dashboard/templates/settings.html,text,"(Type: ""API Integration"").",settings.ui.type_api_integration,todo
src/dashboard/templates/settings.html,text,API Base URL,settings.ui.api_base_url,todo
src/dashboard/templates/settings.html,text,API Key,settings.ui.api_key,todo
src/dashboard/templates/settings.html,text,Configured,settings.ui.configured,todo
src/dashboard/templates/settings.html,text,Not Set,settings.ui.not_set,todo
src/dashboard/templates/settings.html,text,API Secret,settings.ui.api_secret,todo
src/dashboard/templates/settings.html,text,Debug Mode,settings.ui.debug_mode,todo
src/dashboard/templates/settings.html,text,Enabled,settings.ui.enabled,todo
src/dashboard/templates/settings.html,text,Disabled,settings.ui.disabled,todo
src/dashboard/templates/settings.html,text,Testing Connection...,settings.ui.testing_connection,todo
src/dashboard/templates/settings.html,text,Test API Connection,settings.ui.test_api_connection,todo
src/dashboard/templates/settings.html,text,Token expires:,settings.ui.token_expires,todo
src/dashboard/templates/settings.html,text,Users found:,settings.ui.users_found,todo
src/dashboard/templates/settings.html,text,Connection Failed,settings.ui.connection_failed,todo
src/dashboard/templates/settings.html,text,Bulk Operation Settings,settings.ui.bulk_operation_settings,todo
src/dashboard/templates/settings.html,text,Batch Size,settings.ui.batch_size,todo
src/dashboard/templates/settings.html,text,Delay Between Requests,settings.ui.delay_between_requests,todo
src/dashboard/templates/settings.html,text,Environment Variables,settings.ui.environment_variables,todo
src/dashboard/templates/settings.html,text,Some settings can only be changed in the,settings.ui.some_settings_can_only_be_changed_in_the,todo
src/dashboard/templates/settings.html,text,.env,settings.ui.env,todo
src/dashboard/templates/settings.html,text,file:,settings.ui.file,todo
src/dashboard/templates/settings.html,text,How to get your API Credentials:,settings.ui.how_to_get_your_api_credentials,todo
src/dashboard/templates/settings.html,text,Log in to,settings.ui.log_in_to,todo
src/dashboard/templates/settings.html,text,PropertyFinder Expert,settings.ui.propertyfinder_expert,todo
src/dashboard/templates/settings.html,text,Go to,settings.ui.go_to,todo
src/dashboard/templates/settings.html,text,Settings → API Keys,settings.ui.settings_api_keys,todo
src/dashboard/templates/settings.html,text,Create a new key with Type:,settings.ui.create_a_new_key_with_type,todo
src/dashboard/templates/settings.html,text,"""API Integration""",settings.ui.api_integration,todo
src/dashboard/templates/settings.html,text,Copy both,settings.ui.copy_both,todo
src/dashboard/templates/settings.html,text,and,settings.ui.and,todo
src/dashboard/templates/settings.html,text,Paste them in your,settings.ui.paste_them_in_your,todo
src/dashboard/templates/settings.html,text,file,settings.ui.file,todo
src/dashboard/templates/storage.html,confirm,Delete all temporary files?,storage.confirm.delete_all_temporary_files,todo
src/dashboard/templates/storage.html,confirm,Delete orphaned files not linked to any listing?,storage.confirm.delete_orphaned_files_not_linked_to_any_listing,todo
src/dashboard/templates/storage.html,placeholder,Search files...,storage.placeholders.search_files,todo
src/dashboard/templates/storage.html,placeholder,'Linked to: ' + (file.linked_listing?.reference || ''),storage.placeholders.linked_to_file_linked_listing_reference,todo
src/dashboard/templates/storage.html,placeholder,file.name,storage.placeholders.file_name,todo
src/dashboard/templates/storage.html,text,Total Used,storage.ui.total_used,todo
src/dashboard/templates/storage.html,text,Volume Free,storage.ui.volume_free,todo
src/dashboard/templates/storage.html,text,Total Files,storage.ui.total_files,todo
src/dashboard/templates/storage.html,text,Volume Used,storage.ui.volume_used,todo
src/dashboard/templates/storage.html,text,Storage Usage,storage.ui.storage_usage,todo
src/dashboard/templates/storage.html,text,"90 ? 'bg-red-500' : storageInfo.volume?.used_percent > 70 ? 'bg-yellow-500' : 'bg-green-500'"" :style=""'width: ' + (storageInfo.volume?.used_percent || 0) + '%'"">",storage.ui.90_bg_red_500_storageinfo_volume_used_percent_70,todo
src/dashboard/templates/storage.html,text,Refresh,storage.ui.refresh,todo
src/dashboard/templates/storage.html,text,All Files,storage.ui.all_files,todo
src/dashboard/templates/storage.html,text,Listing Images,storage.ui.listing_images,todo
src/dashboard/templates/storage.html,text,Processed Images,storage.ui.processed_images,todo
src/dashboard/templates/storage.html,text,Temp Files,storage.ui.temp_files,todo
src/dashboard/templates/storage.html,text,Logos,storage.ui.logos,todo
src/dashboard/templates/storage.html,text,Clean Temp Files,storage.ui.clean_temp_files,todo
src/dashboard/templates/storage.html,text,Clean Orphaned,storage.ui.clean_orphaned,todo
src/dashboard/templates/storage.html,text,"0"" class=""px-4 py-2 bg-red-600 hover:bg-red-700 text-white rounded-lg"">",storage.ui.0_class_px_4_py_2_bg_red_600_hover_bg_red_700_te,todo
src/dashboard/templates/storage.html,text,Delete Selected (,storage.ui.delete_selected,todo
src/dashboard/templates/storage.html,text,Directory Breakdown,storage.ui.directory_breakdown,todo
src/dashboard/templates/storage.html,text,Files,storage.ui.files,todo
src/dashboard/templates/storage.html,text,Select All,storage.ui.select_all,todo
src/dashboard/templates/storage.html,text,No files found,storage.ui.no_files_found,todo
src/dashboard/templates/storage.html,text,Loading files...,storage.ui.loading_files,todo
src/dashboard/templates/storage.html,text,Showing,storage.ui.showing,todo
src/dashboard/templates/storage.html,text,of,storage.ui.of,todo
src/dashboard/templates/storage.html,text,Linked to:,storage.ui.linked_to,todo
src/dashboard/templates/storage.html,text,Download,storage.ui.download,todo
src/dashboard/templates/storage.html,text,Delete,storage.ui.delete,todo
src/dashboard/templates/storage.html,text,Delete File,storage.ui.delete_file,todo
src/dashboard/templates/storage.html,text,This file is linked to a listing!,storage.ui.this_file_is_linked_to_a_listing,todo
src/dashboard/templates/storage.html,text,Listing:,storage.ui.listing,todo
src/dashboard/templates/storage.html,text,Deleting will also remove this image from the listing in the database.,storage.ui.deleting_will_also_remove_this_image_from_the_li,todo
src/dashboard/templates/storage.html,text,Cancel,storage.ui.cancel,todo
src/dashboard/templates/storage.html,text,Delete Multiple Files,storage.ui.delete_multiple_files,todo
src/dashboard/templates/storage.html,text,Are you sure you want to delete,storage.ui.are_you_sure_you_want_to_delete,todo
src/dashboard/templates/storage.html,text,files?,storage.ui.files,todo
src/dashboard/templates/storage.html,text,"0"" class=""mt-4 p-3 bg-orange-50 border border-orange-200 rounded-lg"">",storage.ui.0_class_mt_4_p_3_bg_orange_50_border_border_oran,todo
src/dashboard/templates/storage.html,text,file(s) are linked to listings!,storage.ui.file_s_are_linked_to_listings,todo
src/dashboard/templates/storage.html,text,Deleting will also remove these images from their listings in the database.,storage.ui.deleting_will_also_remove_these_images_from_thei,todo
src/dashboard/templates/storage.html,text,Delete All,storage.ui.delete_all,todo
src/dashboard/templates/storage.html,text,"function storageManager() { return { storageInfo: {}, allFiles: [], selectedFiles: [], loading: true, cleaning: false, searchQuery: '', viewMode: 'all', selectAll: false, currentPage: 1, perPage: 24, showPreview: false, previewingFile: null, showDeleteModal: false, showBulkDeleteModal: false, deleteTarget: null, toast: { show: false, message: '', type: 'success' }, init() { this.loadStorage(); }, get linkedFilesInSelection() { return this.allFiles.filter(f => this.selectedFiles.includes(f.path) && f.linked_listing ).length; }, async loadStorage() { this.loading = true; try { const resp = await fetch('/api/storage'); const data = await resp.json(); this.storageInfo = data; this.allFiles = data.largest_files || []; // Load all files if we need more if (this.allFiles.length",storage.ui.function_storagemanager_return_storageinfo_allfi,todo
src/dashboard/templates/system_admin.html,alert,Capabilities for,system_admin.alerts.capabilities_for,todo
src/dashboard/templates/system_admin.html,text,System Administration,system_admin.ui.system_administration,todo
src/dashboard/templates/system_admin.html,text,"Global system settings, roles, and feature flags",system_admin.ui.global_system_settings_roles_and_feature_flags,todo
src/dashboard/templates/system_admin.html,text,System Admin Access,system_admin.ui.system_admin_access,todo
src/dashboard/templates/system_admin.html,text,Overview,system_admin.ui.overview,todo
src/dashboard/templates/system_admin.html,text,All Workspaces,system_admin.ui.all_workspaces,todo
src/dashboard/templates/system_admin.html,text,System Roles,system_admin.ui.system_roles,todo
src/dashboard/templates/system_admin.html,text,User Roles,system_admin.ui.user_roles,todo
src/dashboard/templates/system_admin.html,text,Feature Flags,system_admin.ui.feature_flags,todo
src/dashboard/templates/system_admin.html,text,Audit Logs,system_admin.ui.audit_logs,todo
src/dashboard/templates/system_admin.html,text,Workspaces,system_admin.ui.workspaces,todo
src/dashboard/templates/system_admin.html,text,Total Users,system_admin.ui.total_users,todo
src/dashboard/templates/system_admin.html,text,System Admins,system_admin.ui.system_admins,todo
src/dashboard/templates/system_admin.html,text,Active Flags,system_admin.ui.active_flags,todo
src/dashboard/templates/system_admin.html,text,Permission Enforcement Status,system_admin.ui.permission_enforcement_status,todo
src/dashboard/templates/system_admin.html,text,Permission Enforcement,system_admin.ui.permission_enforcement,todo
src/dashboard/templates/system_admin.html,text,Strict permission checking on all actions,system_admin.ui.strict_permission_checking_on_all_actions,todo
src/dashboard/templates/system_admin.html,text,Audit Mode,system_admin.ui.audit_mode,todo
src/dashboard/templates/system_admin.html,text,Log permission checks without blocking,system_admin.ui.log_permission_checks_without_blocking,todo
src/dashboard/templates/system_admin.html,text,"When disabled, the system operates in backward-compatible mode. Enable permission enforcement to activate the Bitrix24-style permission model.",system_admin.ui.when_disabled_the_system_operates_in_backward_co,todo
src/dashboard/templates/system_admin.html,text,Create Workspace,system_admin.ui.create_workspace,todo
src/dashboard/templates/system_admin.html,text,Workspace,system_admin.ui.workspace,todo
src/dashboard/templates/system_admin.html,text,Members,system_admin.ui.members,todo
src/dashboard/templates/system_admin.html,text,Connections,system_admin.ui.connections,todo
src/dashboard/templates/system_admin.html,text,Status,system_admin.ui.status,todo
src/dashboard/templates/system_admin.html,text,Actions,system_admin.ui.actions,todo
src/dashboard/templates/system_admin.html,text,Active,system_admin.ui.active,todo
src/dashboard/templates/system_admin.html,text,Inactive,system_admin.ui.inactive,todo
src/dashboard/templates/system_admin.html,text,Manage,system_admin.ui.manage,todo
src/dashboard/templates/system_admin.html,text,Enter,system_admin.ui.enter,todo
src/dashboard/templates/system_admin.html,text,Create Role,system_admin.ui.create_role,todo
src/dashboard/templates/system_admin.html,text,Built-in,system_admin.ui.built_in,todo
src/dashboard/templates/system_admin.html,text,View,system_admin.ui.view,todo
src/dashboard/templates/system_admin.html,text,User System Role Assignments,system_admin.ui.user_system_role_assignments,todo
src/dashboard/templates/system_admin.html,text,User,system_admin.ui.user,todo
src/dashboard/templates/system_admin.html,text,Legacy Role,system_admin.ui.legacy_role,todo
src/dashboard/templates/system_admin.html,text,No system roles,system_admin.ui.no_system_roles,todo
src/dashboard/templates/system_admin.html,text,Control feature rollout and permission enforcement,system_admin.ui.control_feature_rollout_and_permission_enforceme,todo
src/dashboard/templates/system_admin.html,text,All Actions,system_admin.ui.all_actions,todo
src/dashboard/templates/system_admin.html,text,Permission Check,system_admin.ui.permission_check,todo
src/dashboard/templates/system_admin.html,text,Permission Denied,system_admin.ui.permission_denied,todo
src/dashboard/templates/system_admin.html,text,Role Assigned,system_admin.ui.role_assigned,todo
src/dashboard/templates/system_admin.html,text,Role Removed,system_admin.ui.role_removed,todo
src/dashboard/templates/system_admin.html,text,Refresh,system_admin.ui.refresh,todo
src/dashboard/templates/system_admin.html,text,Timestamp,system_admin.ui.timestamp,todo
src/dashboard/templates/system_admin.html,text,Action,system_admin.ui.action,todo
src/dashboard/templates/system_admin.html,text,Result,system_admin.ui.result,todo
src/dashboard/templates/system_admin.html,text,Resource,system_admin.ui.resource,todo
src/dashboard/templates/system_admin.html,text,IP,system_admin.ui.ip,todo
src/dashboard/templates/system_admin.html,text,No audit logs found,system_admin.ui.no_audit_logs_found,todo
src/dashboard/templates/system_admin.html,text,"1"" class=""px-6 py-4 border-t flex items-center justify-between"">",system_admin.ui.1_class_px_6_py_4_border_t_flex_items_center_jus,todo
src/dashboard/templates/system_admin.html,text,Showing page,system_admin.ui.showing_page,todo
src/dashboard/templates/system_admin.html,text,of,system_admin.ui.of,todo
src/dashboard/templates/system_admin.html,text,Previous,system_admin.ui.previous,todo
src/dashboard/templates/system_admin.html,text,"= auditPagination.pages"" class=""px-3 py-1 border rounded text-sm disabled:opacity-50"">Next",system_admin.ui.auditpagination_pages_class_px_3_py_1_border_rou,todo
src/dashboard/templates/system_admin.html,text,Manage System Roles,system_admin.ui.manage_system_roles,todo
src/dashboard/templates/system_admin.html,text,User:,system_admin.ui.user,todo
src/dashboard/templates/system_admin.html,text,Close,system_admin.ui.close,todo
src/dashboard/templates/tasks.html,confirm,Delete this task?,tasks.confirm.delete_this_task,todo
src/dashboard/templates/tasks.html,confirm,Delete this board and all its tasks?,tasks.confirm.delete_this_board_and_all_its_tasks,todo
src/dashboard/templates/tasks.html,confirm,Remove this member from the board?,tasks.confirm.remove_this_member_from_the_board,todo
src/dashboard/templates/tasks.html,placeholder,Board Members,tasks.placeholders.board_members,todo
src/dashboard/templates/tasks.html,placeholder,Board Settings,tasks.placeholders.board_settings,todo
src/dashboard/templates/tasks.html,placeholder,assignee.name,tasks.placeholders.assignee_name,todo
src/dashboard/templates/tasks.html,placeholder,"e.g., Marketing Tasks",tasks.placeholders.e_g_marketing_tasks,todo
src/dashboard/templates/tasks.html,placeholder,Optional description,tasks.placeholders.optional_description,todo
src/dashboard/templates/tasks.html,placeholder,Task title,tasks.placeholders.task_title,todo
src/dashboard/templates/tasks.html,placeholder,Add a description...,tasks.placeholders.add_a_description,todo
src/dashboard/templates/tasks.html,placeholder,Add a comment...,tasks.placeholders.add_a_comment,todo
src/dashboard/templates/tasks.html,placeholder,"e.g., In Review",tasks.placeholders.e_g_in_review,todo
src/dashboard/templates/tasks.html,text,Tasks,tasks.ui.tasks,todo
src/dashboard/templates/tasks.html,text,My Tasks,tasks.ui.my_tasks,todo
src/dashboard/templates/tasks.html,text,Create New Board,tasks.ui.create_new_board,todo
src/dashboard/templates/tasks.html,text,No Board Selected,tasks.ui.no_board_selected,todo
src/dashboard/templates/tasks.html,text,Create a board to start organizing your tasks,tasks.ui.create_a_board_to_start_organizing_your_tasks,todo
src/dashboard/templates/tasks.html,text,Create Your First Board,tasks.ui.create_your_first_board,todo
src/dashboard/templates/tasks.html,text,"c.checked).length+'/'+task.checklist.length"">",tasks.ui.c_checked_length_task_checklist_length,todo
src/dashboard/templates/tasks.html,text,"3"" class=""w-5 h-5 rounded-full bg-gray-400 text-white text-xs flex items-center justify-center ring-2 ring-white"" x-text=""'+' + (task.assignees.length - 3)"">",tasks.ui.3_class_w_5_h_5_rounded_full_bg_gray_400_text_wh,todo
src/dashboard/templates/tasks.html,text,Add Task,tasks.ui.add_task,todo
src/dashboard/templates/tasks.html,text,Add Column,tasks.ui.add_column,todo
src/dashboard/templates/tasks.html,text,Board Name,tasks.ui.board_name,todo
src/dashboard/templates/tasks.html,text,Description,tasks.ui.description,todo
src/dashboard/templates/tasks.html,text,Color,tasks.ui.color,todo
src/dashboard/templates/tasks.html,text,Cancel,tasks.ui.cancel,todo
src/dashboard/templates/tasks.html,text,Create Board,tasks.ui.create_board,todo
src/dashboard/templates/tasks.html,text,Title,tasks.ui.title,todo
src/dashboard/templates/tasks.html,text,Priority,tasks.ui.priority,todo
src/dashboard/templates/tasks.html,text,Low,tasks.ui.low,todo
src/dashboard/templates/tasks.html,text,Medium,tasks.ui.medium,todo
src/dashboard/templates/tasks.html,text,High,tasks.ui.high,todo
src/dashboard/templates/tasks.html,text,Urgent,tasks.ui.urgent,todo
src/dashboard/templates/tasks.html,text,Due Date,tasks.ui.due_date,todo
src/dashboard/templates/tasks.html,text,in column,tasks.ui.in_column,todo
src/dashboard/templates/tasks.html,text,Labels,tasks.ui.labels,todo
src/dashboard/templates/tasks.html,text,+ Add,tasks.ui.add,todo
src/dashboard/templates/tasks.html,text,Checklist,tasks.ui.checklist,todo
src/dashboard/templates/tasks.html,text,+ Add item,tasks.ui.add_item,todo
src/dashboard/templates/tasks.html,text,Comments,tasks.ui.comments,todo
src/dashboard/templates/tasks.html,text,Post,tasks.ui.post,todo
src/dashboard/templates/tasks.html,text,Assignees,tasks.ui.assignees,todo
src/dashboard/templates/tasks.html,text,Add assignee,tasks.ui.add_assignee,todo
src/dashboard/templates/tasks.html,text,"!(selectedTask.assignee_ids || []).includes(u.id))"" :key=""'am-'+user.id"">",tasks.ui.selectedtask_assignee_ids_includes_u_id_key_am_u,todo
src/dashboard/templates/tasks.html,text,"!(selectedTask.assignee_ids || []).includes(u.id)).length === 0"" class=""px-3 py-2 text-sm text-gray-500"">No more members",tasks.ui.selectedtask_assignee_ids_includes_u_id_length_0,todo
src/dashboard/templates/tasks.html,text,Move to,tasks.ui.move_to,todo
src/dashboard/templates/tasks.html,text,Cover Color,tasks.ui.cover_color,todo
src/dashboard/templates/tasks.html,text,Delete Task,tasks.ui.delete_task,todo
src/dashboard/templates/tasks.html,text,Column Name,tasks.ui.column_name,todo
src/dashboard/templates/tasks.html,text,Board Settings,tasks.ui.board_settings,todo
src/dashboard/templates/tasks.html,text,Columns,tasks.ui.columns,todo
src/dashboard/templates/tasks.html,text,Delete Board,tasks.ui.delete_board,todo
src/dashboard/templates/tasks.html,text,Save Changes,tasks.ui.save_changes,todo
src/dashboard/templates/tasks.html,text,Board Members,tasks.ui.board_members,todo
src/dashboard/templates/tasks.html,text,Add Member,tasks.ui.add_member,todo
src/dashboard/templates/tasks.html,text,Select user...,tasks.ui.select_user,todo
src/dashboard/templates/tasks.html,text,Member,tasks.ui.member,todo
src/dashboard/templates/tasks.html,text,Editor,tasks.ui.editor,todo
src/dashboard/templates/tasks.html,text,Admin,tasks.ui.admin,todo
src/dashboard/templates/tasks.html,text,Viewer,tasks.ui.viewer,todo
src/dashboard/templates/tasks.html,text,Add,tasks.ui.add,todo
src/dashboard/templates/tasks.html,text,Owner,tasks.ui.owner,todo
src/dashboard/templates/tasks.html,text,Role Permissions,tasks.ui.role_permissions,todo
src/dashboard/templates/tasks.html,text,Owner:,tasks.ui.owner,todo
src/dashboard/templates/tasks.html,text,"Full access, can delete board",tasks.ui.full_access_can_delete_board,todo
src/dashboard/templates/tasks.html,text,Admin:,tasks.ui.admin,todo
src/dashboard/templates/tasks.html,text,Manage members & board settings,tasks.ui.manage_members_board_settings,todo
src/dashboard/templates/tasks.html,text,Editor:,tasks.ui.editor,todo
src/dashboard/templates/tasks.html,text,"Create, edit & delete tasks",tasks.ui.create_edit_delete_tasks,todo
src/dashboard/templates/tasks.html,text,Member:,tasks.ui.member,todo
src/dashboard/templates/tasks.html,text,"Create tasks, edit assigned tasks",tasks.ui.create_tasks_edit_assigned_tasks,todo
src/dashboard/templates/tasks.html,text,Viewer:,tasks.ui.viewer,todo
src/dashboard/templates/tasks.html,text,View only,tasks.ui.view_only,todo
src/dashboard/templates/tasks.html,text,No tasks assigned to you,tasks.ui.no_tasks_assigned_to_you,todo
src/dashboard/templates/tasks.html,text,Due:,tasks.ui.due,todo
src/dashboard/templates/tasks.html,text,"m.user_id); return this.allUsers.filter(u => !memberIds.includes(u.id) && u.id !== this.currentBoard?.created_by_id); }, async addMember() { if (!this.currentBoard || !this.newMember.user_id) return; try { const res = await fetch(`/api/boards/${this.currentBoard.id}/members`, { method: 'POST', headers: { 'Content-Type': 'application/json' }, body: JSON.stringify({ user_id: parseInt(this.newMember.user_id), role: this.newMember.role }) }); const data = await res.json(); if (data.success) { await this.loadBoardMembers(); this.newMember = { user_id: '', role: 'viewer' }; } } catch (e) { console.error('Failed to add member:', e); } }, async updateMemberRole(member) { if (!this.currentBoard) return; try { const res = await fetch(`/api/boards/${this.currentBoard.id}/members/${member.user_id}`, { method: 'PUT', headers: { 'Content-Type': 'application/json' }, body: JSON.stringify({ role: member.role }) }); const data = await res.json(); if (data.success) await this.loadBoardMembers(); } catch (e) { console.error('Failed to update member role:', e); } }, async removeMember(member) { if (!this.currentBoard || !confirm('Remove this member from the board?')) return; try { const res = await fetch(`/api/boards/${this.currentBoard.id}/members/${member.user_id}`, { method: 'DELETE' }); const data = await res.json(); if (data.success) await this.loadBoardMembers(); } catch (e) { console.error('Failed to remove member:', e); } }, // Task assignments async toggleAssignee(userId) { if (!this.selectedTask?.id) return; const assigneeIds = [...(this.selectedTask.assignee_ids || [])]; const idx = assigneeIds.indexOf(userId); if (idx >= 0) assigneeIds.splice(idx, 1); else assigneeIds.push(userId); try { const res = await fetch(`/api/tasks/${this.selectedTask.id}`, { method: 'PUT', headers: { 'Content-Type': 'application/json' }, body: JSON.stringify({ assignee_ids: assigneeIds }) }); const data = await res.json(); if (data.success) { const idx = this.tasks.findIndex(t => t.id === data.task.id); if (idx >= 0) this.tasks[idx] = data.task; this.selectedTask = data.task; } } catch (e) { console.error('Failed to update assignees:', e); } }, isAssigned(userId) { return (this.selectedTask?.assignee_ids || []).includes(userId); }, getAssignableUsers() { // Board owner + board members const users = []; // Use board members from currentBoard (populated by API with include_members=True) const members = this.currentBoard?.members || this.boardMembers || []; members.forEach(m => { if (m.user && !users.find(u => u.id === m.user.id)) { users.push(m.user); } }); // Add board creator if not in list if (this.currentBoard?.created_by && !users.find(u => u.id === this.currentBoard.created_by.id)) { users.unshift(this.currentBoard.created_by); } return users; }, // My Tasks async showMyTasks() { this.showMyTasksModal = true; await this.loadMyTasks(); }, async loadMyTasks() { try { const res = await fetch('/api/my-tasks'); const data = await res.json(); if (data.success) this.myTasks = data.tasks; } catch (e) { console.error('Failed to load my tasks:', e); } }, get myTasksCount() { return this.myTasks?.length || 0; }, get myTasksByBoard() { const grouped = {}; this.myTasks.forEach(t => { const boardId = t.board_id || 'unknown'; if (!grouped[boardId]) { grouped[boardId] = { board: this.boards.find(b => b.id === boardId) || { id: boardId, name: 'Unknown Board', color: '#6b7280' }, tasks: [] }; } grouped[boardId].tasks.push(t); }); return Object.values(grouped); }, async goToTask(task) { this.showMyTasksModal = false; // Switch to board if needed if (!this.currentBoard || this.currentBoard.id !== task.board_id) { await this.selectBoard(task.board_id); } // Open task detail await this.openTaskDetail(task); }, canManageMembers() { if (!this.currentBoard) return false; // Board owner or admin can manage members const currentUserId = ; if (this.currentBoard.created_by_id === currentUserId) return true; const members = this.currentBoard?.members || this.boardMembers || []; const member = members.find(m => m.user_id === currentUserId); return member && ['admin', 'owner'].includes(member.role); } }; }",tasks.ui.m_user_id_return_this_allusers_filter_u_memberid,todo
src/dashboard/templates/users.html,alert,Workspace membership not found for this user.,users.alerts.workspace_membership_not_found_for_this_user,todo
src/dashboard/templates/users.html,alert,Failed to create invite,users.alerts.failed_to_create_invite,todo
src/dashboard/templates/users.html,alert,Failed to revoke invite,users.alerts.failed_to_revoke_invite,todo
src/dashboard/templates/users.html,alert,Failed to generate reset link,users.alerts.failed_to_generate_reset_link,todo
src/dashboard/templates/users.html,alert,Failed to update workspace role,users.alerts.failed_to_update_workspace_role,todo
